Stock A,Stock B,Correlation,Lag,Category
BAJAJFINSV.NS,ZOMATO.NS,0.48132119450568955,-12,No Correlation
BAJAJFINSV.NS,AXISBANK.NS,-0.1669681889727987,-20,No Correlation
BAJAJFINSV.NS,JSWSTEEL.NS,0.6071996988683153,15,Positive
BAJAJFINSV.NS,ICICIGI.NS,0.6829840479113582,-13,Positive
BAJAJFINSV.NS,NAUKRI.NS,0.48755678486128323,-2,No Correlation
BAJAJFINSV.NS,NESTLEIND.NS,-0.2790991888814393,20,No Correlation
BAJAJFINSV.NS,RELIANCE.NS,-0.4209975136572641,20,No Correlation
BAJAJFINSV.NS,INDIGO.NS,0.5285439877595366,-6,Positive
BAJAJFINSV.NS,BHARTIARTL.NS,0.6569908465810957,-1,Positive
BAJAJFINSV.NS,ICICIBANK.NS,0.4871818266080337,0,No Correlation
BAJAJFINSV.NS,WIPRO.NS,0.4023922134974528,-2,No Correlation
BAJAJFINSV.NS,POWERGRID.NS,0.2728129794620523,-20,No Correlation
BAJAJFINSV.NS,TITAN.NS,0.3527383789092692,-11,No Correlation
BAJAJFINSV.NS,ATGL.NS,-0.5372842943274279,6,Negative
BAJAJFINSV.NS,SHREECEM.NS,-0.26526284047698717,17,No Correlation
BAJAJFINSV.NS,ADANIPORTS.NS,-0.1786339318890402,20,No Correlation
BAJAJFINSV.NS,SBILIFE.NS,0.5890400195909307,-12,Positive
BAJAJFINSV.NS,DRREDDY.NS,0.6299667645744679,-20,Positive
BAJAJFINSV.NS,TATACONSUM.NS,-0.3371650701779085,20,No Correlation
BAJAJFINSV.NS,INFY.NS,0.6246341838353396,-20,Positive
BAJAJFINSV.NS,BRITANNIA.NS,0.43788589997423377,-2,No Correlation
BAJAJFINSV.NS,ZYDUSLIFE.NS,-0.34206179082167626,20,No Correlation
BAJAJFINSV.NS,ADANIENT.NS,-0.2881916518432514,-10,No Correlation
BAJAJFINSV.NS,HAL.NS,-0.24755222884680736,20,No Correlation
BAJAJFINSV.NS,ADANIENSOL.NS,-0.2596596461595755,-7,No Correlation
BAJAJFINSV.NS,LODHA.NS,-0.39014851860088245,20,No Correlation
BAJAJFINSV.NS,TCS.NS,0.6647649363857712,-20,Positive
BAJAJFINSV.NS,JINDALSTEL.NS,-0.21040635721328327,20,No Correlation
BAJAJFINSV.NS,ITC.NS,0.5494828986857052,-13,Positive
BAJAJFINSV.NS,TATASTEEL.NS,-0.4755045405240265,-16,No Correlation
BAJAJFINSV.NS,HINDUNILVR.NS,0.5402532415924152,-11,Positive
BAJAJFINSV.NS,HDFCLIFE.NS,0.5587466196177976,-3,Positive
BAJAJFINSV.NS,BANKBARODA.NS,-0.6730633319386663,-12,Negative
BAJAJFINSV.NS,PFC.NS,0.21359607401819447,-20,No Correlation
BAJAJFINSV.NS,DMART.NS,-0.37101928195653155,20,No Correlation
BAJAJFINSV.NS,SBIN.NS,-0.3967518182086008,-8,No Correlation
BAJAJFINSV.NS,GODREJCP.NS,-0.19392201399032055,20,No Correlation
BAJAJFINSV.NS,UNITDSPR.NS,0.553480395061597,-12,Positive
BAJAJFINSV.NS,UNIONBANK.NS,-0.583882059468,-10,Negative
BAJAJFINSV.NS,KOTAKBANK.NS,0.6398056794895126,-2,Positive
BAJAJFINSV.NS,ADANIPOWER.NS,-0.30383305469499283,20,No Correlation
BAJAJFINSV.NS,BOSCHLTD.NS,0.3902747000634886,17,No Correlation
BAJAJFINSV.NS,HCLTECH.NS,0.46527077082056006,-1,No Correlation
BAJAJFINSV.NS,MARUTI.NS,0.2712361772245388,-1,No Correlation
BAJAJFINSV.NS,AMBUJACEM.NS,-0.4347188140015172,20,No Correlation
BAJAJFINSV.NS,NTPC.NS,0.35692139572864434,13,No Correlation
BAJAJFINSV.NS,LT.NS,-0.30991711002403255,8,No Correlation
BAJAJFINSV.NS,ASIANPAINT.NS,0.14080072194970855,-10,No Correlation
BAJAJFINSV.NS,RECLTD.NS,0.26821699146873956,-20,No Correlation
